PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_000012,Governance,"IEBC Participates in Regional EMB Capacity-Building and Experience-Sharing Programme11th Jun 2026. The Independent Electoral and Boundaries Commission (IEBC) is participating in a regional Electoral Management Bodies (EMBs) Capacity-Building and Experience-Sharing Programme taking place in Machakos, Kenya, from 10 to 13 June 2026. The programme, organized under the auspices of the Common Market for Eastern and Southern Africa (COMESA) with technical support from the Electoral Institute for Sustainable Democracy in Africa (EISA), brings together Commissioners and senior electoral officials from Kenya, Seychelles, Malawi, and Uganda to strengthen electoral governance and promote peer learning across the region. The engagement provides a platform for electoral leaders to exchange experiences, share best practices, and discuss emerging challenges affecting election administration in Africa. The discussions focus on strengthening institutional independence, enhancing leadership and decision-making capacities, promoting electoral integrity, and improving stakeholder engagement. A key feature of the programme is the examination of contemporary challenges facing electoral management bodies, including misinformation and disinformation, the growing influence of artificial intelligence and digital technologies in electoral processes, crisis communication, and electoral dispute resolution mechanisms. Speaking during the programme on behalf of the Chairperson, Commissioner Dr. Alutalala Mukhwana welcomed the programme and termed it timely and enriching. “We have the talent, technology, and we have the patriotic duty to deliver for our people,” said Dr. Alutalala as he officially opened the three-day programme. Dr. Alutalala further emphasized the importance of regional collaboration and knowledge sharing in building resilient electoral institutions capable of delivering credible, transparent, and inclusive elections. Through interactive sessions, expert presentations, case studies, and peer-to-peer learning, participants are exploring practical approaches to addressing common electoral challenges while identifying innovative solutions that can enhance public confidence in electoral processes. The participation of the IEBC underscores the Commission's commitment to continuous institutional learning, professional development, and the adoption of regional best practices that contribute to the effective management of elections and strengthening democracy in Kenya. #16thJulyByelection #KuraYakoSautiYako #IEBCStrategicPlan #IEBCEOP",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?IEBC_Participates_in_Regional_EMB_Capacity-Building_and_Experience-Sharing_Programme,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000016"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 320, ""sentence_count"": 14, ""content_hash"": ""2ff0a2045a324fb4c7cb7e0e2aac7ddd7a247310bafc3e81ba169f509583f25a"", ""original_psa_id"": ""psa_2026_000016""}"
psa_2026_000013,Governance,"IEBC, UNDP Collaborate to Enhance Electoral Integrity and Preparedness for 20279th Jun 2026. The Commission, led by Chairperson Erastus Ethekon, today attended a meeting of the local Project Appraisal Committee (LPAC) of the UNDP-led Elections Project document to finalise plans for the Elections Basket Fund project ahead of the 2027 General Election. Speaking during the meeting, Ethekon thanked the development partners, security agencies, gender, youth and women groups present for their support and noted that an election is not a one-day event but a journey where agencies walk together to help achieve an inclusive, transparent, credible, free and fair election. ""This collaboration is important for us to build trust and legitimacy of the electoral processes. It is the framework to support elections and a vehicle to mobilise resources for both technical and financial support in the build-up to the 2027 General Election,"" said Ethekon. The Elections Project document defines the scope, outcomes, outputs and activities required to be implemented prior to the 2027 General Election. If approved and implemented, it will enhance stakeholder engagement and strengthen efforts towards delivering a transparent and credible election. ""Election is a journey and I call upon everyone present here today to act responsibly, be accountable for the resources available and work together to achieve tangible results. This document will be taken to the Attorney General and National Treasury for approval before we sign and implement it. I will follow up on the remaining processes to ensure that it is cleared and approved,"" said Ethekon. Commissioner Ann Nderitu, CBS, said the Elections Project document is anchored on five priorities arising from the 2025 Needs Assessment Mission, including: participation of youth, women and people living with disabilities; strengthening stakeholder engagement and communication; capacity building and technical assistance; electoral security, preparation and early risk awareness coordination; and information integrity to counter misinformation, disinformation and online harm. UNDP’s Resident Representative Jean-Luc Stalon reiterated their support in ensuring the Commission delivers on its constitutional mandate. UNDP has played a pivotal role over successive elections in supporting Kenya to deepen its democracy by contributing to institutional capacity and electoral integrity. LPAC is a mandatory review mechanism where key national partners and concerned UN agencies formally evaluate the project's design, budget availability and technical alignment. The expected outcome is a formal endorsement of the project document before submission to the Office of the Attorney General and National Treasury for approval. #16thJulyByelection #KuraYakoSautiYako #IEBCStrategicPlan #IEBCEOP",,"[""Dholuo"", ""Ekegusii"", ""Somali""]","https://www.iebc.or.ke/news/?IEBC,_UNDP_Collaborate_to_Enhance_Electoral_Integrity_and_Preparedness_for_2027",,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000017"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 403, ""sentence_count"": 16, ""content_hash"": ""8ae891eded7cd48a1fcafb93eea46e8fcd45085c0caf7996dd75930f19aeb937"", ""original_psa_id"": ""psa_2026_000017""}"
psa_2026_000014,Governance,"IEBC and Law Society of Kenya Strengthen Collaboration to Support Credible Electoral Processes9th Jun 2026. The Commission, led by Erastus Ethekon, today held a consultative meeting with the leadership of the Law Society of Kenya (LSK), led by its President, Charles Kanjama, SC. The meeting discussed areas of collaboration aimed at strengthening electoral processes. The Chairperson, Erastus Ethekon, welcomed LSK’s commitment to support electoral processes and noted that effective elections depend on strong partnerships with key stakeholders in voter education, strategic communication and institutional coordination. “Sustained collaboration between the Commission and stakeholders remains central to strengthening electoral processes and enhancing public confidence in democratic governance. The Commission intends to enhance structured collaboration frameworks, including the establishment of joint technical teams to support stakeholder engagement and improve coordination in election preparedness activities. In addition, there is a need to review past electoral processes and share lessons learned to strengthen future planning, improve electoral outcomes and build public trust in the electoral system,” said Ethekon. The President of the LSK, Charles Kanjama, SC, reaffirmed the Society’s commitment to supporting free, fair and credible elections. He observed that elections involve a broad ecosystem of actors, including security agencies, political parties, constitutional commissions and legal professionals. Kanjama commended the IEBC for continued collaboration in the conduct of LSK elections over the years and noted that the Society has experienced minimal electoral disputes during this period. He further acknowledged the contribution of legal professionals serving within the Commission and other institutions in strengthening democratic governance. Kanjama said LSK intends to establish a dedicated elections committee to enhance engagement with IEBC and support continuous electoral preparedness and legal reform discussions. He reaffirmed LSK’s commitment to working collaboratively with IEBC and other electoral stakeholders to advance free, fair, transparent and credible elections. #16thJulyByelection #KuraYakoSautiYako #IEBCStrategicPlan #IEBCEOP",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?IEBC_and_Law_Society_of_Kenya_Strengthen_Collaboration_to_Support_Credible_Electoral_Processes,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000018"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 299, ""sentence_count"": 14, ""content_hash"": ""8b88e42d2db0f608032f4b1ef2126e9ff2824e7e3e88506d064a460596bbb8a7"", ""original_psa_id"": ""psa_2026_000018""}"
psa_2026_000015,Governance,"Accreditation Open for Election Observers and Media Practitioners for Ol-Kalou By-Election4th Jun 2026. PUBLIC NOTICE The Independent Electoral and Boundaries Commission (IEBC) invites applications from eligible organizations to be accredited as: 1. Election Observers 2. Media Practitioners for the Ol-Kalou Constituency Member of National Assembly (MNA) By-Election scheduled for Thursday, 16th July 2026. How to Apply: Submit your application via the IEBC Accreditation Management System (AMS): https://ams.iebc.or.ke Application Deadline: Tuesday, 30th June 2026 at 5.00 p.m. Download the official advert: https://bit.ly/49Le0rr #16thJulyByelection #KuraYakoSautiYako #IEBCStrategicPlan #IEBCEOP",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?Accreditation_Open_for_Election_Observers_and_Media_Practitioners_for_Ol-Kalou_By-Election,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000019"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""high"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 85, ""sentence_count"": 6, ""content_hash"": ""9cf203803caf309f11477867e9118666ab55d146df34592452a6e95bb7252478"", ""original_psa_id"": ""psa_2026_000019""}"
psa_2026_000016,Governance,"Commission Reviews ISMS and ICT Policies to Align with International Standards4th Jun 2026. The Independent Electoral and Boundaries Commission (IEBC) is holding a workshop aimed at reviewing its Information Security Management System (ISMS) and ICT policy documents in line with ISO requirements and recommendations. The workshop was officially opened by Commissioner Marykaren Sorobit, who represented Commissioner Prof. Francis Aduol, Chairperson of the Research, Innovation, Information & Communication Technology (ICT) Committee. Commissioner Sorobit underscored the importance of regularly reviewing institutional policies, noting that robust and up-to-date policy frameworks are essential for building strong, resilient and accountable institutions. Commissioner Dr. Alutalala Mukhwana observed that the exercise provided an opportunity for the Commission to align the documents with operational realities, emerging risks and evolving technological demands. Well-crafted policies are critical in strengthening governance structures, enhancing risk management and supporting the Commission's overall operational effectiveness. Ag. Commission Secretary/Chief Executive Officer, Moses Sunkuli, OGW reaffirmed Management's commitment to supporting directorates in the continuous review and improvement of policy documents. He noted that such efforts are key to ensuring institutional sustainability, operational efficiency and compliance with established standards. The workshop is expected to produce updated policy documents that will enhance information security, strengthen governance frameworks and support the Commission's strategic objectives. #16thJulyByelection #KuraYakoSautiYako #IEBCStrategicPlan #IEBCEOP",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?Commission_Reviews_ISMS_and_ICT_Policies_to_Align_with_International_Standards,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000020"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""low"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 209, ""sentence_count"": 11, ""content_hash"": ""1e0e04a52272e6415afd20c09854ee159f68e9b238e4dad7e8c2788fb1bb3185"", ""original_psa_id"": ""psa_2026_000020""}"
psa_2026_000017,Governance,"IEBC Engages MSMEs and Boda Boda Associations on Voter Education Ahead of 2027 General Election29th May 2026. Today, IEBC, led by Deputy Commission Secretary – Operations, Ruth Kulundu, met with representatives from the Biashara Ndogo Association of Kenya and the BodaBoda Association of Kenya to explore collaboration opportunities on voter education ahead of the 2027 General Election. Speaking during the meeting, Kulundu recognized the critical role MSMEs play in Kenya’s economy and applauded the Associations for proactively seeking partnership with IEBC in strengthening civic and voter education across the country. She noted that the extensive grassroots networks of small businesses and the boda boda sector present a unique opportunity for the Commission to expand the reach of voter education messages and deepen public understanding of electoral processes. The proposed collaboration, which will be formalized through a Memorandum of Understanding (MoU), is expected to support dissemination of voter education information, enhance voter registration outreach, and promote peaceful participation in the electoral process. Kulundu further emphasized that boda boda riders can play a transformative role as ambassadors of peace during the electioneering period, helping to foster national cohesion and responsible civic engagement ahead of the 2027 General Election. Marcos Mwangi, Chairman of the Biashara Ndogo Association of Kenya, affirmed that the Association is non-partisan and committed to empowering its members through voter education and access to voter registration services at the grassroots level. He stressed the importance of equipping citizens with accurate information to enable informed electoral participation. Charles M. Gichira, National Chairman of the BodaBoda Association of Kenya, reiterated the sector’s commitment to promoting peace and changing negative perceptions often associated with elections. He noted that the partnership with IEBC would create platforms for voter education and voter registration during the Association’s engagements and meetings across the country",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?IEBC_Engages_MSMEs_and_Boda_Boda_Associations_on_Voter_Education_Ahead_of_2027_General_Election,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000021"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""low"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 297, ""sentence_count"": 10, ""content_hash"": ""9af1189bcb9d680f31dad39eec944d4b78f2fd475842c02a47e98ab89a85ebee"", ""original_psa_id"": ""psa_2026_000021""}"
psa_2026_000018,Governance,"IEBC Holds Planning Meeting Ahead of Ol-Kalou Parliamentary By-Election19th May 2026. The Commission today held a planning meeting ahead of the Ol-Kalou Constituency parliamentary by-election scheduled for 16th July 2026. The meeting brought together election officials to review preparedness and align operational plans for the upcoming exercise. Speaking during the meeting, Commissioner Ann Nderitu, CBS officially opened the session and emphasized areas critical to the successful conduct of the by-election. These included data protection, photography within the polling booth, access control at polling centres, and the expected conduct of election officials throughout the electoral process. The planning meeting provided a platform for officials to share lessons learned from previous elections, identify emerging issues requiring intervention, and develop appropriate mitigation measures. Participants also reviewed key by-election activities, timelines, budgets, operational procedures, and expectations as part of the Commission’s preparations to deliver a free, fair and credible election. #16thJulyByelection #YourVoteYourFuture #TalkWithIEBC #StopFakeNews",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?IEBC_Holds_Planning_Meeting_Ahead_of_Ol-Kalou_Parliamentary_By-Election,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000022"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 150, ""sentence_count"": 8, ""content_hash"": ""4db3dc1b76464d11108e1b521b3715696a94aebf2c9b91a2b8f0b9edce537902"", ""original_psa_id"": ""psa_2026_000022""}"
psa_2026_000019,Governance,"IEBC, Ministry of Interior Hold Consultative Meeting Ahead of 2027 General Election15th May 2026. The Commission today, in Nairobi, held a consultative meeting with the Ministry of Interior and National Administration. The engagement focused on strengthening collaboration, particularly in the area of issuance of national identification cards, election security preparedness and conflict management and peacebuilding. While addressing the meeting, the Cabinet Secretary for Interior and National Administration, Kipchumba Murkomen, assured the Commission of the Ministry’s commitment to continuous collaboration and consultation to ensure that the 2027 General Election is credible, peaceful, and reflective of the fundamental principles of good governance. IEBC Chairperson, Erastus Edung Ethekon, thanked the Ministry for its support during the recently concluded Enhanced Continuous Voter Registration drive, as well as the by-elections conducted peacefully on Thursday, May 14. “Today’s engagement is both timely and necessary. Elections are not the responsibility of a single institution. Successful elections require strong coordination, continuous consultation, and mutual support among institutions charged with safeguarding democracy, peace, security, and the rule of law,” said Ethekon. The Chairperson further emphasized that the success of the 2027 General Election will largely depend on how effectively institutions coordinate and collaborate today. He reaffirmed the IEBC’s commitment to working closely with the Ministry of Interior and National Administration, development partners, and all relevant stakeholders to ensure peaceful, transparent, credible, and inclusive elections. #16thJulyByelections #YourVoteYourFuture #TalkWithIEBC #StopFakeNews",,"[""Dholuo"", ""Ekegusii"", ""Somali""]","https://www.iebc.or.ke/news/?IEBC,_Ministry_of_Interior_Hold_Consultative_Meeting_Ahead_of_2027_General_Election",,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000024"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""low"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 229, ""sentence_count"": 11, ""content_hash"": ""486c98d3bdc14960d0d544f183e06724196716292f72b9f1be20c01edf8708b5"", ""original_psa_id"": ""psa_2026_000024""}"
psa_2026_000020,Governance,"Public Notice: No Photos or Videos Allowed Inside Polling Booths14th May 2026. Public Notice DO NOT take Photos or Record videos in the Polling Booth. The secrecy and sanctity of the vote must be preserved at all times. Photography and Video Recording is strictly PROHIBITED in the POLLING BOOTH. Doing so constitutes an election offence under Section 7(3)(e) of the Election Offences Act, No. 37 of 2016. Section 7(3)(e) of the Election Offences Act states that a person attending any proceedings relating to an election who, without lawful excuse, captures an image of any marked ballot for purposes of financial gain or for showing allegiance, commits an offence. The offence is punishable by: a fine not exceeding KSh 1 million, or imprisonment for a term not exceeding 3 years, or both. #14thMayByelections #16thJulyByelections #YourVoteYourFuture #TalkWithIEBC #StopFakeNews",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://www.iebc.or.ke/news/?Public_Notice:_No_Photos_or_Videos_Allowed_Inside_Polling_Booths,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000025"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 136, ""sentence_count"": 9, ""content_hash"": ""7c43397d96e3ac7f7a0984b5faeb7551f4ec129030bda427ccce944ea78858d1"", ""original_psa_id"": ""psa_2026_000025""}"
psa_2026_000021,Governance,"IEBC Vice Chairperson Fahima Araphat Abdallah, OGW, Leads IEBC Team in 2027 Budget Presentation to JLAC14th May 2026. The Commission, led by Vice Chairperson Fahima Araphat Abdallah, OGW, appeared before the National Assembly Departmental Committee on Justice and Legal Affairs (JLAC) on May 12th 2026, chaired by Hon. George Gitonga Murugara, to present the 2027 General Election budget, implementation status for the FY 2025/26 budget, project information, proposed new projects and pending bills. The Vice-Chairperson emphasized that credible elections require more than ballot papers, highlighting the importance of logistics, ICT systems, transport, ballot boxes and other operational services. Further, she observed that stakeholder engagements with diverse groups across the country is essential for electoral preparedness ahead of the 2027 General Election. She explained that different forums are required for youth, persons with disabilities, marginalized communities, and constituency-based stakeholders. The Commission also confirmed that simulation exercises and testing of election technology had been budgeted for to ensure adequate preparedness. Other activities include Enhanced Continuous Voter Registration - Phase Two, expansion of diaspora voter registration to more countries, procurement of additional Kenya Integrated Management System kits, and geospatial mapping of new polling stations in response to growth in the register of voters. JLAC members urged the Commission to have clear electoral timelines and timely reforms. In response, the Commission stated that all timelines had been incorporated into the Electoral Operations Plan and Strategic Plan, which are to be launched in June 2026 following stakeholder validation. The Committee assured the Commission of its support, while emphasizing the need for timely preparations, cost efficiency and value for public funds. #14thMayByelections #16thJulyByelections #YourVoteYourFuture #TalkWithIEBC #StopFakeNews",,"[""Dholuo"", ""Ekegusii"", ""Somali""]","https://www.iebc.or.ke/news/?IEBC_Vice_Chairperson_Fahima_Araphat_Abdallah,_OGW,_Leads_IEBC_Team_in_2027_Budget_Presentation_to_JLAC",,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000026"", ""organization"": ""Independent Electoral and Boundaries Commission"", ""urgency"": ""low"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 270, ""sentence_count"": 12, ""content_hash"": ""067300b4258d81aa299785898b9116078d5790a18e02547d73d5e3d476fd939d"", ""original_psa_id"": ""psa_2026_000026""}"
