psa_id,domain,title,text,language,source_url,published_at,urgency,organization,metadata
psa_2026_000027,governance,IEBC Commissioner Dr. Alutalala Joins African Dialogue on Election Observer Accreditation12th May 2026,"Today, IEBC Commissioner Dr. Alutalala Mukhwana, Chairperson of the Voter Education, Partnerships, Communication and Stakeholder Engagement Committee, attended a Joint Dialogue on Citizen Election Observer Accreditation in Africa. The event brought together senior electoral commissioners and directors from Election Management Bodies (EMBs) in Ghana, Malawi, the Democratic Republic of Congo, South Africa, Nigeria, and Kenya to discuss strengthening accreditation frameworks for citizen election observers across the continent. While opening the roundtable discussion, Dr. Mukhwana noted that elections in Africa attract enormous public interest and expectation. He emphasized that election observation is no longer a ceremonial addition to the democratic process, but an integral part of electoral integrity. He added that the presence of observers helps simplify and communicate complex electoral processes to the public, thereby enhancing transparency, accountability, and trust in electoral administration. He further observed that EMBs and observer groups continue to face challenges such as administrative friction, scalability, and technological changes. He stated that IEBC is currently undertaking efforts to modernize its accreditation management systems, adding that such dialogues provide an important platform for progressive solutions and institutional reform. Dr. Alutalala underscored that despite differing national experiences, the shared objective remains the establishment of a gold standard for accreditation that balances the integrity and security of electoral processes with inclusivity and openness. He concluded by stressing that true democratic fidelity requires grassroots civil society organizations, community networks, and observer groups to have a place at the national democratic table. Mr. Richard Klein, Global Director for Elections at the National Democratic Institute (NDI), noted that EMBs and non-partisan citizen election observers have both built significant capacity over the past four decades in promoting credible elections. He added that while accreditation is intended to support transparent, participatory, and accountable elections, global trends show that the process is becoming increasingly complex, creating challenges for both EMBs and observer groups. The event serves as a platform for constructive networking and engagement between EMBs and citizen observer groups, reaffirming non-partisan citizen observation as a cornerstone of transparent and accountable elections across Africa.",en,https://www.iebc.or.ke/news/?IEBC_Commissioner_Dr._Alutalala_Joins_African_Dialogue_on_Election_Observer_Accreditation,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000029,governance,IEBC Receives Ballot Papers Ahead of 14th May By-Elections11th May 2026,"Independent Electoral and Boundaries Commission(IEBC) today morning received three pallets containing ballot papers and statutory forms at Jomo Kenyatta International Airport (JKIA), Nairobi, ahead of 14th May 2026 By-elections for Member of National Assembly for Emurua Dikirr Constituency in Narok County and Member of County Assembly: Porro Ward in Samburu County and Endo Ward in Elgeyo Marakwet County. The ballot papers and statutory forms were printed by Inform Lykos (Hellas) SA in Athens, Greece. The Commission invited political parties and the media to witness the arrival and dispatch of the election materials to enhance transparency as it emphasized its dedication to conducting free, fair, and credible elections. The Pallets were then ferried to the Commission’s central warehouse in Nairobi Industrial area, where dispatch of all election materials to constituency tallying centres is set to begin this morning. All other preparations for the by-elections including security and dispatch of materials, are at an advanced stage. The Commission is currently training polling officials, after which all trainees will take the Oath of Secrecy. Campaigns end today at 5pm. With all systems in place, the Commission is fully prepared to conduct the by-elections. #14thMayByelections | #YourVoteYourFuture | #TalkwithIEBC | #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Receives_Ballot_Papers_Ahead_of_14th_May_By-Elections,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000033,governance,IEBC Holds Election Operation Plan Validation Workshop Ahead of 2027 General Election9th May 2026,"The Commission held an Election Operation Plan (EOP) 2025–2027 validation workshop. The EOP is a comprehensive document covering key electoral operations such as voter registration, boundary delimitation, technology deployment, logistics, staff recruitment and training, election security, as well as risk management and accountability frameworks to safeguard the integrity of the electoral cycle. Joyce Ekuam, Acting Director of Voter Education, Partnerships and Communications (DVEP&C), noted that voter registration is still ongoing at IEBC constituency offices, Huduma Centres, and the Customer Experience Centre at Anniversary Towers. She urged eligible citizens to turn out in large numbers and register as voters, emphasizing that voter registration is the gateway to democratic participation. Dr. Meshack Lomoywara, Acting Director of Research, Electoral Boundaries and Risk Management (DREB&RM), noted that the draft Election Operation Plan (EOP) is being reviewed during the workshop to ensure consensus before its official launch. He stated that the document will also undergo internal and external stakeholder validation before proceeding to the next phase for approval and adoption. He emphasized the importance of the team present at the workshop, noting that their contribution to the development of the plan is significant and should not be taken for granted. He also appreciated the participants for their commitment and input in shaping the document. Ruth Kulundu, DCS - Operations, while officially opening the workshop, noted that the 2027 General Election (#2027GE) will be a high-stakes election requiring high levels of public confidence in IEBC. She stated that the Commission’s role is to ensure elections are free from operational disruptions, with credible systems inorder to deliver peaceful and secure processes trusted by all stakeholders. She further emphasized that operational readiness must cover all counties, including remote areas, through adequate distribution of materials and proper training of personnel. She added that the Election Operation Plan (EOP) provides timelines for key activities and identifies responsible officers, strongly urging participants to remain focused and committed to strengthening preparedness for a credible electoral process.",en,https://www.iebc.or.ke/news/?IEBC_Holds_Election_Operation_Plan_Validation_Workshop_Ahead_of_2027_General_Election,,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000035,governance,IEBC Chairperson Rallies Elgeyo Marakwet Stakeholders to Boost Voter Registration Erastus Ethekon Leads Voter Registration Mobilization Drive in Elgeyo Marakwet25th Apr 2026,"The Commission Chairperson Erastus Ethekon paid a courtesy call on the Elgeyo Marakwet County Governor, Wisley Kipyegon Rotich, and David Kosgei, County Commission, during his tour of Elgeyo Marakwet, as part of stakeholder engagement with local leaders and to provide support, quality assurance and oversight of the Enhanced Continuous Voter Registration (ECVR). During the engagement, Ethekon said elections start with a credible voters roll. As citizen, it’s your civic duty to participate in the election process to deepen our democracy. Independent Electoral and Boundaries Commission(IEBC) will clean the register so as to have an inclusive and verified Register of Voters. He urged local leaders, the clergy and all stakeholders to support @IEBCKenya activities and link voter registration to services provided by government for the youth to feel essence of belonging. “Our Commissioners and staff are traversing the entire country to engage the people to understand their challenges and successes. Democracy is about a government by the people for the people. Register as a voter, exercise your voting right and elect a government of your choice,” said Ethekon. Governor Rotich observed that his government will go to the villages, especially on Saturday to Tuesday, to mobilise all remaining eligible citizens to come up and register as voters prior to the closure of the #ECVR2026 on 28th April, 2026. “There are many reasons why you need to enlist as a voter. Resource allocation from national and county government is pegged on the population. The bursary, roads, electricity and many other resources are shared based on numbers. So when we register, we will have our voice heard on the national resource sharing table.” Governor Rotich said that the County was strategizing on how to have 100 percent turnout for youth and all eligible people who wish to register, transfer their polling stations or change particulars can utilize the remaining days to visit registration centres. He applauded IEBC on being innovative and addressing emerging challenges concerning youth voter registration. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Chairperson_Rallies_Elgeyo_Marakwet_Stakeholders_to_Boost_Voter_Registration_Erastus_Ethekon_Leads_Voter_Registration_Mobilization_Drive_in_Elgeyo_Marakwet,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000036,governance,IEBC Commissioner Prof. Francis Aduol Strengthens Voter Registration Drive in Migori25th Apr 2026,"Huduma Centre–based voter registration has emerged as a key milestone in the ongoing voter registration drive. During his visit to Migori County, IEBC Commissioner Prof. Francis Aduol engaged with clerks and officials overseeing the Enhanced Continuous Voter Registration (ECVR), including those stationed at the Huduma Centre in Migori Town. As part of his backstopping tour of Migori county, Prof. Aduol paid courtesy calls to the County Governor Prof. Ochilo Ayacko as well as the County Commissioner Mr. Kisilu Mutua. Both leaders affirmed their commitment to mobilizing all available resources and administrative structures to ensure that every eligible voter is reached and encouraged to register. The Commissioner also held discussions with various stakeholders, including boda boda operators, who pledged to promote peace and encourage full participation in the electoral process. Prof. Aduol, in turn, assured stakeholders of the Commission’s commitment to delivering elections that are free, fair, and transparent. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Commissioner_Prof._Francis_Aduol_Strengthens_Voter_Registration_Drive_in_Migori,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000037,governance,IEBC Vice Chairperson Fahima Araphat Rallies Taita Taveta Residents for Final Voter Registration Push25th Apr 2026,"IEBC Vice Chairperson Fahima Araphat Abdallah, OGW was in Taita Taveta County holding a forum with State Actors to receive feedback and share ways to mobilize citizens to come out and register as voters. The meeting was preceded by a 2.5km walk in Voi town, where residents were mobilized to take part in the ongoing voter registration exercise. The Vice Chairperson called on all eligible Kenyans to take advantage of the remaining five days to register as voters and to surpass the set targets, stressing that elections are a continuous process that begins with registration. She urged citizens to participate actively while remaining peaceful and to reject any form of incitement that could undermine national unity. Speaking during the forum, the Vice Chairperson emphasized that peace and security remain the foundation of any successful electoral process, noting that instability in some regions locally and globally has shown how quickly lives, education and economic progress can be disrupted, hence the need to safeguard peace in the country. Drawing from experiences in Lamu and cases of students forced to return home from conflict affected countries, she noted that instability comes at a heavy personal and national cost, reinforcing the importance of maintaining peace especially during the electoral period. She also reaffirmed the Commission’s commitment to inclusivity and transparency, noting that no eligible voter will be left behind, including youth, women, persons with disabilities and inmates. She assured stakeholders that the Commission is prepared to deliver free, fair, inclusive, credible, and transparent elections, emphasizing that success will depend on the collective responsibility of all Kenyans to uphold peace and support the electoral process. Ag. CEM Taita Taveta County Christine Munga noted that the county’s vastness and remoteness continue to pose challenges to voter registration, while Deputy County Commissioner (DCC) Voi Mugo Gichiri assured that the administration will support the Commission and work closely with other stakeholders to ensure the success of the exercise. The meeting was attended by the DCC, Taita Taveta National Polytechnic (TTNP) Principal Shaw Fondo Kalama, the County Head of Security, County Heads of Departments including Education and the Registrar of Persons, administrative units comprising Chiefs and Assistant Chiefs, as well as IEBC staff from the county. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Vice_Chairperson_Fahima_Araphat_Rallies_Taita_Taveta_Residents_for_Final_Voter_Registration_Push,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000038,governance,IEBC Commissioner Dr. Alutalala Mukhwana Strengthens ECVR Drive in Marsabit and Laikipia25th Apr 2026,"As the Marsabit County ECVR mobilization and backstopping mission concluded, Commissioner Dr. Alutalala Mukhwana visited the Independent Electoral and Boundaries Commission(IEBC) Laisamis Constituency Office, where he engaged Senior Elections Officer Benson Esuza and ECVR clerks for feedback. He commended the team for an exceptional performance surpassing their target at 124% despite challenging conditions, with success attributed to strong collaboration with chiefs, assistant chiefs, and village elders. The Commissioner then proceeded to Laikipia County, where he paid a courtesy call to County Commissioner Duncan Muyesu, appreciating the continued partnership with the IEBC Laikipia team. The County Commissioner reaffirmed his commitment to ensuring that no eligible voter is left behind. In a subsequent engagement, Commissioner Dr. Alutalala Mukhwana met IEBC Laikipia staff led by County Elections Manager Obadiah Gacoki, alongside ECVR clerks and key stakeholders, including Boda Boda representatives from Nanyuki. He applauded their efforts and urged them to maximize the remaining days of registration. The session also provided a platform for feedback, voter education, and strategy alignment to accelerate outreach. The takeaway: collaboration, local leadership and urgency remain central to delivering an inclusive and successful voter registration exercise. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Commissioner_Dr._Alutalala_Mukhwana_Strengthens_ECVR_Drive_in_Marsabit_and_Laikipia,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000039,governance,IEBC Commissioner Marykaren Sorobit Oversees Voter Registration in Bomet County25th Apr 2026,"IEBC Commissioner Marykaren Sorobit visited Bomet County to oversee the ongoing Enhanced Continuous Voter Registration (ECVR) exercise taking place across the country. The Commissioner met security representatives from Bomet County to strengthen collaboration and explore practical ways of addressing emerging issues on the ground, and ensuring that adequate security is maintained throughout the exercise. Commissioner Sorobit also held a consultatitive meeting with Bomet County staff led by the County Elections Manager Naisiae Tobiko. The meeting highlighted challenges faced by registration officers, and discussed sustainable solutions moving forward. Commissioner Sorobit assured the team of the Commission’s continued support during the exercise and beyond. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Commissioner_Marykaren_Sorobit_Oversees_Voter_Registration_in_Bomet_County,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000040,governance,"IEBC Commissioner Dr. Ann Nderitu, CBS Calls for Public Trust and Institutional Strengthening at ICS Conference25th Apr 2026","IEBC Commissioner Dr. Ann Nderitu, CBS attended the Institute of Certified Secretaries (ICS) 30th Annual International Conference in Mombasa, themed “Resilient Governance for Thriving Economies.” Commissioner Dr. Ann took part in a panel discussion on rebuilding public trust in electoral institutions, alongside JLAC’s Chairperson Hon. George Gitonga Murugara, CBS (MP for Tharaka Constituency), Senior Counsel Charles Kanjama, President of the Law Society of Kenya (LSK), and Amb. FCS Dr. Koki Muli Grignon. Dr. Ann likened the electoral process to the role of a midwife, explaining that just as a midwife ensures the safe delivery of a child without determining the gender, the Commission facilitates the electoral process without influencing the outcome. This, she noted, underscores the Commission's commitment to delivering a transparent, credible, free, fair and inclusive electoral process. She highlighted the importance of shared responsibility in protecting electoral institutions. While public scrutiny is necessary, sustained attacks on institutions can weaken public confidence and hinder their effectiveness. She urged Kenyans to foster patience and trust in institutional processes while continuing to demand accountability. Dr. Ann also stressed the need to strengthen institutional capacity through continuous staff training, adequate resourcing and proper management of the Register of Voters (RoV) and election materials. She added that sufficient funding is critical, as elections are resource-intensive and require proper financial support to ensure effective implementation. She concluded by underscoring that credible elections depend on collaboration among all electoral stakeholders, including the government, the electoral body, voters, citizens, inter alia. She noted that such collaboration would ensure that IEBC delivers transparent, inclusive, free, fair elections, which are key to building public trust and strengthening democracy. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,"https://www.iebc.or.ke/news/?IEBC_Commissioner_Dr._Ann_Nderitu,_CBS_Calls_for_Public_Trust_and_Institutional_Strengthening_at_ICS_Conference",,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000041,governance,IEBC Chairperson Leads CSR and Stakeholder Engagement in Turkana During ECVR25th Apr 2026,"The Independent Electoral and Boundaries Commission(IEBC) Chairperson Erastus Ethekon together with Kenya Literature Bureau (KLB) Managing Director George Wanga, jointly undertook a Corporate Social Responsibility (CSR) by distributing textbooks, stationery and footballs to several schools that converged at RCEA Secondary School in Lokori, Turkana East Constituency during quality assurance and oversight of the Enhanced Continuous Voter Registration (ECVR). The Commission also held a stakeholder engagement forum and met with local youth groups, women groups, elders, marginalized communities, PWDs, CBO, religious leaders and Turkana Professional Association. The locals voiced their challenges in accessing voter registration centers owing to poor road network and insecurity. “We are here to listen to all Kenyans and your petitions will be reviewed and acted upon. IEBC’s verification portal is accurate and working and any voter can verify their details in the system using their mobile phones or online,” said Ethekon. The Chairperson said that the Commission had agreed not to stay in office, but to visit each part of the country to oversee the registration of voters and engage stakeholders including the national government to enhance issuance of national Identity Cards to make all Kenyans participate in the electoral process and have a legitimate and transparent 2027 General Election. Locals leaders shared challenges affecting Turkana County such as accessibility of registration centers, insecurity, boundaries and inclusion. However, the Chaiperson observed that without the required population number, there cannot be as many wards as communities want “Distribution of national resources requires numbers, even at county level the distribution is based on population,” he said. Ethekon urged Kenyans to come out register and be counted. He also called upon religious leaders to take the registration exercise seriously and ask their congregants to embrace the exercise. The Chairperson also took the opportunity to meet IEBCTurkana County staff led by County Elections Manager Amos Obonyo, who voiced their challenges and concerns in implementating #ECVR2026. Turkana county is among the top ten counties leading in new voter registration in the ongoing ECVR. Ethekon lauded the efforts put in place by the IEBC staff, the local leadership and all stakeholders in Turkana County to ensure ECVR is a success. The Commission targets to register over 2.5 million new voters during the ECVR, which ends on 28th April 2026. Thereafter, the Continuous Voter Registration (CVR) will resume at the 57 Huduma centres, @IEBCKenya 290 constituencies across the country and Customer Experience Center at Anniversary Towers. Turkana East MP Nicholas Nixon Ngikolong, who handed a memorandum/petition to the chairperson, highlighted the challenges the constituents are enduring in a bid to access registration as voters under the ongoing ECVR exercise. The vast constituency covers roughly 70,000 square kilometres. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Chairperson_Leads_CSR_and_Stakeholder_Engagement_in_Turkana_During_ECVR,,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000043,governance,"IEBC Commissioner Hassan Noor Hassan, EBS Rallies Voters in Tharaka Nithi and Meru Ahead of ECVR Deadline21st Apr 2026","With 7 days in the offing to the conclusion of the 2026 Enhanced Continuous Voter Registration (ECVR) exercise, IEBC Commissioner Hassan Noor Hassan held stakeholder engagements in Tharaka Nithi and Meru Counties, calling on eligible voters to register before the fast-approaching deadline of Tuesday 28th April 2026. Commissioner Hassan met the security leadership led by County Commissioner (CC)Tharaka Nithi County, David Kitonga and Deputy County Commissioner (DCC) Chuka, Benson Karani who reiterated their assured security support to the IEBC team, electoral materials and activities throughout the electoral cycle. “You’re currently located in a Church, hopefully, in the near future, we can work with the Returning Officer to see if we could move IEBC premises to a secured area, to enhance your security,” said CC Kitonga. Separately, County Commissioner of Meru, Jacob Ouma called on residents to collect identification cards at their offices, saying that many remain uncollected, directly affecting their eligibility to register as voters. On his part Commissioner Hassan emphasised the need of intensified security as the General Elections draw near. “Peaceful elections are 70% security dependant, continue supporting our staff in security related matters, identify hot spots and create early warnings.Ensure all polling stations are protected, safety of staff taken seriously. Create a situation room,” Commissioner Hassan said. As the Chairperson of Human Resources (HR) and Administration Committee, Commissioner Hassan met staff based in the two counties, assuring them of continued support and assured security during the entire electoral cycle. “The Commission is looking into pertinent HR issues that have been left unattended for a while: we value your input and dedication to the electoral cause.” #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,"https://www.iebc.or.ke/news/?IEBC_Commissioner_Hassan_Noor_Hassan,_EBS_Rallies_Voters_in_Tharaka_Nithi_and_Meru_Ahead_of_ECVR_Deadline",,high,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000044,governance,IEBC Vice Chairperson Rallies Kilifi Stakeholders as Voter Registration Deadline Nears16th Apr 2026,"With 12 days remaining before the conclusion of the Enhanced Continuous Voter Registration (ECVR) exercise, IEBC Vice Chairperson Fahima Araphat Abdallah, OGW, led Kilifi County stakeholder engagement forum aimed at strengthening voter registration efforts. The forum seeks to gather input and support from various stakeholders while encouraging eligible residents to register before the deadline on Thursday 28th April 2026. The engagement brought together representatives from government, civil society, the private sector, and community leadership to discuss practical strategies for increasing voter turnout. Discussions focused on addressing barriers to registration and enhancing collaboration to ensure more eligible citizens are reached within the remaining period. The Vice Chairperson noted that the Commission launched the exercise on 30th March to bring services closer to the people. Over 12,000 clerks, largely youth, were deployed across wards nationwide, with some conducting door to door registration to ensure inclusivity, particularly for persons with disabilities and other underserved groups. She emphasized that there will be no extension beyond 28th April 2026 due to budgetary constraints and urged eligible citizens to take advantage of the remaining days. After the deadline, registration services will continue at constituency offices, Huduma Centres, and the IEBC Customer Experience Centre at Anniversary Towers. She also reminded citizens that only a national ID or valid passport is required to vote not the acknowledge slip. The Vice Chairperson commended the national government for providing security during the exercise and stressed the importance of maintaining peace and stability. She called on all stakeholders to work together in safeguarding the country’s stability and to act as ambassadors in mobilizing more citizens to register. During the forum, Acting County Elections Manager Jumaa Musa Jumaa outlined strategies to enhance voter registration in Kilifi County, emphasizing the importance of a credible voter register and community based approaches. Kilifi North Deputy County Commissioner Samuel Mutisya also appreciated the initiative, noting ongoing mobilization efforts but highlighting delays in national ID issuance as a key challenge, and calling for expedited processing to improve registration outcomes. #ECVR2026 #YourVoteYourFuture #14thMayByelections #TalkWithIEBC #StopFakeNews",en,https://www.iebc.or.ke/news/?IEBC_Vice_Chairperson_Rallies_Kilifi_Stakeholders_as_Voter_Registration_Deadline_Nears,,high,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
