pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,Source,Metadata
guz_tpl_004887,psa_2026_003538,Security,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",National Police Service nigo ekoransia abanto ba chisukuru go gokora amachiko a emechoro na gotiga gotanga. Ororagererio rwa rero rwatangire buna. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003538_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.857765+00:00""}"
guz_tpl_004888,psa_2026_003539,Agriculture,en,guz,KEPHIS warns cooperative members to follow grazing advisories during the drought period.,KEPHIS nigo ekoransia abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Kobwata gotanga 27 January 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003539_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.857765+00:00""}"
guz_tpl_004889,psa_2026_003539,Agriculture,en,guz,Further updates will be shared through official government platforms.,ALERT. NDMA nigo ekoransia abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Nairobi County. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003539_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.857765+00:00""}"
guz_tpl_004890,psa_2026_003540,Health,en,guz,Social Health Authority warns pregnant women to register for SHA cover through official channels only.,ADVISORY. Social Health Authority nigo ekoiria ababeri na abaremi go kobwata SHA goika chinsa chia goseka buna. Kobwata gotanga 10 August 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003540_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.857765+00:00""}"
guz_tpl_004891,psa_2026_003540,Health,en,guz,Failure to comply may attract penalties under applicable laws.,"ALERT. Ministry of Health nigo ekoransia abakungu barete go korwa amaboko buna na sabuluni na amache male goika Kisumu County. Rituko: 21 August 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003540_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004892,psa_2026_003541,Agriculture,en,guz,NDMA requests livestock keepers to follow grazing advisories during the drought period in Machakos County.,"NDMA nigo ekoransia abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 27 April 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003541_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004893,psa_2026_003541,Agriculture,en,guz,Failure to comply may attract penalties under applicable laws.,KEPHIS nigo ekoiria abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 10 March 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003541_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004894,psa_2026_003542,Agriculture,en,guz,"NDMA warns farmers to store harvested produce in dry, secure facilities.",NDMA nigo ekoransia abanto ba chikooperati go kobeka ebirimo birete goika chisukuru chirekeire. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003542_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004895,psa_2026_003542,Agriculture,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,ALERT. KALRO nigo ekoransia abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Nakuru County. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003542_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004896,psa_2026_003543,Agriculture,en,guz,County Department of Agriculture advises cooperative members to follow grazing advisories during the drought period in Kiambu County.,ADVISORY. County Department of Agriculture nigo ekoiria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003543_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004897,psa_2026_003543,Agriculture,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,ADVISORY. Ministry of Agriculture nigo ekoiria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Kobwata gotanga 21 November 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003543_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004898,psa_2026_003544,Agriculture,en,guz,NDMA warns livestock keepers to avoid fake fertiliser and buy only from licensed agrovets.,ALERT. NDMA nigo ekoransia abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Kakamega County. Rituko: 2 December 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003544_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004899,psa_2026_003544,Agriculture,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,KALRO nigo ekoransia abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Kobwata gotanga 17 February 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003544_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004900,psa_2026_003545,Education,en,guz,Ministry of Education warns candidates to complete HELB loan applications before the deadline.,"ADVISORY. Ministry of Education nigo ekoiria abakuru ba chisuomi go korusia application chia HELB mbere ya rituko. Rituko: 14 December 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003545_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004901,psa_2026_003545,Education,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",TSC nigo ekoragereria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003545_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004902,psa_2026_003546,Agriculture,en,guz,KEPHIS urges livestock keepers to report pest outbreaks to the nearest agricultural officer in Kisumu County.,KEPHIS nigo ekoragereria abanto ba chikooperati go gotera ebirware bia ebirimo goika omorori bw'obuhini. Rituko: 1 November 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003546_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004903,psa_2026_003546,Agriculture,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",NDMA nigo ekoiria abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003546_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004904,psa_2026_003547,Security,en,guz,National Police Service requests motorists to observe the road safety rules and avoid overspeeding.,National Police Service nigo ekoransia abari ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Kobwata gotanga 14 September 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003547_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004905,psa_2026_003547,Security,en,guz,Registration closes on 15 July 2026.,NTSA nigo ekoragereria abanto ba chisukuru go gokora amachiko a emechoro na gotiga gotanga. Rituko: 12 October 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003547_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004906,psa_2026_003547,Security,en,guz,Failure to comply may attract penalties under applicable laws.,ADVISORY. National Police Service nigo ekoiria abanto bonsi go gokora amachiko a emechoro na gotiga gotanga. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003547_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004907,psa_2026_003548,Agriculture,en,guz,Ministry of Agriculture warns cooperative members to follow grazing advisories during the drought period in Nyeri County.,"Ministry of Agriculture nigo ekoiria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003548_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004908,psa_2026_003548,Agriculture,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",KEPHIS nigo ekoiria abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003548_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004909,psa_2026_003549,Education,en,guz,KUCCPS urges students to ensure learners report to school with required documents.,"KUCCPS nigo ekoransia abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 20 January 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003549_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004910,psa_2026_003549,Education,en,guz,Further updates will be shared through official government platforms.,KUCCPS nigo ekoiria abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 8 July 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003549_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.858811+00:00""}"
guz_tpl_004911,psa_2026_003550,Agriculture,en,guz,County Department of Agriculture: Farmers are advised to vaccinate livestock according to the county schedule.,"County Department of Agriculture nigo ekoiria abanto ba chikooperati go kobwata chinsa chia ching'ombe buna schedule ya county. Korusia goika chinsa 7. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003550_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004912,psa_2026_003550,Agriculture,en,guz,Registration closes on 26 September 2026.,ALERT. NDMA nigo ekoransia abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Kisumu County. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003550_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004913,psa_2026_003550,Agriculture,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,ADVISORY. NDMA nigo ekoiria abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 6 November 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003550_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004914,psa_2026_003551,Security,en,guz,The NTSA reminds drivers to report suspicious activity to the nearest police station.,"ADVISORY. NTSA nigo ekoiria abanto ba chisukuru go gokora amachiko a emechoro na gotiga gotanga. Ororagererio rwa rero rwatangire buna. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003551_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004915,psa_2026_003551,Security,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",Ministry of Interior nigo ekoiria abanto ba chisukuru go gokora amachiko a emechoro na gotiga gotanga. Kobwata gotanga 27 March 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003551_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004916,psa_2026_003552,Education,en,guz,Ministry of Education warns students to avoid exam malpractice and report any malpractice attempts.,Ministry of Education nigo ekoragereria abanyeshomi go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 14 October 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003552_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004917,psa_2026_003552,Education,en,guz,Registration closes on 14 May 2026.,KNEC nigo ekoransia abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 27 October 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003552_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004918,psa_2026_003552,Education,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",KNEC nigo ekoragereria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 2 April 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003552_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004919,psa_2026_003553,Agriculture,en,guz,"The NDMA reminds traders to store harvested produce in dry, secure facilities.","NDMA nigo ekoiria abanto ba chikooperati go kobeka ebirimo birete goika chisukuru chirekeire. Rituko: 27 April 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003553_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004920,psa_2026_003553,Agriculture,en,guz,Further updates will be shared through official government platforms.,ADVISORY. County Department of Agriculture nigo ekoiria abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003553_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004921,psa_2026_003554,Agriculture,en,guz,KALRO warns farmers to vaccinate livestock according to the county schedule.,KALRO nigo ekoragereria abagori go kobwata chinsa chia ching'ombe buna schedule ya county. Rituko: 17 February 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003554_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004922,psa_2026_003554,Agriculture,en,guz,Act before 9 October 2026 to avoid penalties.,"KEPHIS nigo ekoragereria abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 2 August 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003554_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004923,psa_2026_003554,Agriculture,en,guz,Failure to comply may attract penalties under applicable laws.,ALERT. KEPHIS nigo ekoransia abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Mombasa County. Kobwata gotanga 15 September 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003554_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004924,psa_2026_003555,Agriculture,en,guz,Ministry of Agriculture warns traders to avoid fake fertiliser and buy only from licensed agrovets.,Ministry of Agriculture nigo ekoransia abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003555_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004925,psa_2026_003555,Agriculture,en,guz,Registration closes on 14 September 2026.,KEPHIS nigo ekoiria abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003555_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004926,psa_2026_003555,Agriculture,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,"KEPHIS nigo ekoiria abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 12 July 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003555_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004927,psa_2026_003556,Health,en,guz,The Kenya Red Cross reminds pregnant women to seek medical care immediately if symptoms appear.,Kenya Red Cross nigo ekoragereria abanto bonsi go gosa oborwaria bwango buna oborware bwabwate. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003556_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004928,psa_2026_003556,Health,en,guz,Act before 15 January 2026 to avoid penalties.,Ministry of Health nigo ekoragereria abarwaria go korwa amaboko buna na sabuluni na amache male. Rituko: 12 June 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003556_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004929,psa_2026_003556,Health,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,"ADVISORY. County Department of Health nigo ekoiria abakungu barete go korwa amaboko buna na sabuluni na amache male. Ororagererio rwa rero rwatangire buna. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003556_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004930,psa_2026_003557,Education,en,guz,TSC advises candidates to complete HELB loan applications before the deadline.,TSC nigo ekoransia ababeri na abarori go korusia application chia HELB mbere ya rituko. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003557_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004931,psa_2026_003557,Education,en,guz,Registration closes on 28 February 2026.,ALERT. KNEC nigo ekoransia abanyeshomi go korusia ebirengo bia chisuomi goika portal ya goseka goika Kakamega County. Rituko: 18 December 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003557_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004932,psa_2026_003557,Education,en,guz,Failure to comply may attract penalties under applicable laws.,ALERT. KUCCPS nigo ekoransia abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka goika Machakos County. Kobwata gotanga 7 February 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003557_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
